isolate_id,sample_accession,country_name,region,specimen_category,collection_year,country_raw,collection_site,collection_date,isolation_source,host,scientific_name,study_accession,center_name
SRR6153087,SAMN07766222,Canada,British Columbia,unspecified,2011,Canada,,2011,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153100,SAMN07765903,Canada,British Columbia,unspecified,2005,Canada,,2005,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153136,SAMN07766074,Canada,British Columbia,unspecified,2008,Canada,,2008,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153137,SAMN07766075,Canada,British Columbia,unspecified,2008,Canada,,2008,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153145,SAMN07766318,Canada,British Columbia,unspecified,2012,Canada,,2012,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153162,SAMN07766185,Canada,British Columbia,unspecified,2010,Canada,,2010,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153165,SAMN07766292,Canada,British Columbia,unspecified,2012,Canada,,2012,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153190,SAMN07766109,Canada,British Columbia,unspecified,2009,Canada,,2009,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153193,SAMN07766112,Canada,British Columbia,unspecified,2009,Canada,,2009,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153198,SAMN07766010,Canada,British Columbia,unspecified,2007,Canada,,2007,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153206,SAMN07766017,Canada,British Columbia,unspecified,2007,Canada,,2007,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153210,SAMN07766116,Canada,British Columbia,unspecified,2009,Canada,,2009,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153212,SAMN07766039,Canada,British Columbia,unspecified,2008,Canada,,2008,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153233,SAMN07766235,Canada,British Columbia,unspecified,2011,Canada,,2011,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153234,SAMN07766234,Canada,British Columbia,unspecified,2011,Canada,,2011,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153242,SAMN07765888,Canada,British Columbia,unspecified,2005,Canada,,2005,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153249,SAMN07766152,Canada,British Columbia,unspecified,2009,Canada,,2009,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153253,SAMN07766148,Canada,British Columbia,unspecified,2009,Canada,,2009,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153255,SAMN07765977,Canada,British Columbia,unspecified,2007,Canada,,2007,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153258,SAMN07765974,Canada,British Columbia,unspecified,2007,Canada,,2007,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153271,SAMN07766065,Canada,British Columbia,unspecified,2008,Canada,,2008,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6153273,SAMN07766063,Canada,British Columbia,unspecified,2008,Canada,,2008,culture,Homo sapiens,Mycobacterium tuberculosis,PRJNA413593,
SRR6339640,SAMN07978249,Australia,,respiratory,2009,Australia,,2009-08,sputum,Homo sapiens,Mycobacterium tuberculosis,PRJNA393378,SUB3179509
SRR6339641,SAMN07978250,Australia,,other_recorded,2010,Australia,,2010-07,Cervical lymphnode biopsy,Homo sapiens,Mycobacterium tuberculosis,PRJNA393378,SUB3179509
SRR6339642,SAMN07978255,Australia,,other_recorded,2013,Australia,,2013-04,Biopsy neck right lymphode,Homo sapiens,Mycobacterium tuberculosis,PRJNA393378,SUB3179509
SRR6339643,SAMN07978256,Australia,,respiratory,2013,Australia,,2013-08,sputum,Homo sapiens,Mycobacterium tuberculosis,PRJNA393378,SUB3179509
